error report
==================================================

Total Top-1 Errors: 90857

1. Top-5 totally wrong class:
      misclassified as: Suillus americanus: 1times
      misclassified as: Hypomyces lactifluorum: 1times
      misclassified as: Cryptoporus volvatus: 1times
      misclassified as: Amanita calyptroderma: 1times
      misclassified as: Gymnopilus luteofolius: 1times
      misclassified as: Psilocybe pelliculosa: 1times
      misclassified as: Cantharellus cibarius: 1times
      misclassified as: Psilocybe cubensis: 1times
      misclassified as: Amanita augusta: 1times
      misclassified as: Amanita velosa: 1times
      misclassified as: Amanita muscaria: 1times

   Amanita muscaria:
      misclassified as: Amanita persicina: 124times
      misclassified as: Amanita amerirubescens: 99times
      misclassified as: Amanita rubescens: 94times
      misclassified as: Amanita augusta: 76times
      misclassified as: Amanita pantherina: 60times
      misclassified as: Amanita citrina: 54times
      misclassified as: Agaricus augustus: 40times
      misclassified as: Amanita flavoconia: 38times
      misclassified as: Lactarius torminosus: 34times
      misclassified as: Lactarius deliciosus: 33times
      misclassified as: Suillus grevillei: 21times
      misclassified as: Macrolepiota procera: 21times
      misclassified as: Boletus edulis: 21times
      misclassified as: Leucoagaricus americanus: 19times
      misclassified as: Tricholomopsis rutilans: 18times
      misclassified as: Suillus granulatus: 18times
      misclassified as: Hygrophoropsis aurantiaca: 17times
      misclassified as: Leratiomyces ceres: 17times
      misclassified as: Leccinum albostipitatum: 17times
      misclassified as: Tapinella atrotomentosa: 16times
      misclassified as: Cerioporus squamosus: 16times
      misclassified as: Amanita velosa: 15times
      misclassified as: Coprinus comatus: 15times
      misclassified as: Chlorophyllum brunneum: 14times
      misclassified as: Leccinum aurantiacum: 14times
      misclassified as: Hypomyces lactifluorum: 13times
      misclassified as: Suillus spraguei: 13times
      misclassified as: Tylopilus rubrobrunneus: 13times
      misclassified as: Tricholoma murrillianum: 13times
      misclassified as: Suillus luteus: 11times
      misclassified as: Boletus reticulatus: 11times
      misclassified as: Leccinum versipelle: 10times
      misclassified as: Cantharellus cinnabarinus: 10times
      misclassified as: Amanita brunnescens: 10times
      misclassified as: Amanita calyptroderma: 9times
      misclassified as: Sarcoscypha austriaca: 9times
      misclassified as: Suillus americanus: 8times
      misclassified as: Lactarius turpis: 8times
      misclassified as: Cantharellus cibarius: 8times
      misclassified as: Armillaria borealis: 8times
      misclassified as: Psilocybe cubensis: 8times
      misclassified as: Sarcomyxa serotina: 6times
      misclassified as: Gymnopilus luteofolius: 6times
      misclassified as: Laetiporus sulphureus: 6times
      misclassified as: Kuehneromyces mutabilis: 6times
      misclassified as: Cryptoporus volvatus: 5times
      misclassified as: Chlorophyllum molybdites: 5times
      misclassified as: Leccinum scabrum: 5times
      misclassified as: Mutinus ravenelii: 5times
      misclassified as: Gliophorus psittacinus: 5times
      misclassified as: Imleria badia: 5times
      misclassified as: Lycoperdon perlatum: 5times
      misclassified as: Leucoagaricus leucothites: 5times
      misclassified as: Boletus pallidus: 5times
      misclassified as: Fomitopsis pinicola: 5times
      misclassified as: Stropharia ambigua: 5times
      misclassified as: Phallus impudicus: 5times
      misclassified as: Flammulina velutipes: 5times
      misclassified as: Pholiota aurivella: 4times
      misclassified as: Psilocybe cyanescens: 4times
      misclassified as: Armillaria tabescens: 4times
      misclassified as: Pholiota squarrosa: 3times
      misclassified as: Daedaleopsis tricolor: 3times
      misclassified as: Crucibulum laeve: 3times
      misclassified as: Paxillus involutus: 3times
      misclassified as: Trametes ochracea: 3times
      misclassified as: Coltricia perennis: 3times
      misclassified as: Ganoderma curtisii: 3times
      misclassified as: Fomitopsis mounceae: 3times
      misclassified as: Hypholoma lateritium: 3times
      misclassified as: Fomitopsis betulina: 2times
      misclassified as: Tylopilus felleus: 2times
      misclassified as: Coprinellus micaceus: 2times
      misclassified as: Bolbitius titubans: 2times
      misclassified as: Lepista nuda: 2times
      misclassified as: Gloeophyllum sepiarium: 2times
      misclassified as: Verpa bohemica: 2times
      misclassified as: Psilocybe azurescens: 2times
      misclassified as: Panaeolus papilionaceus: 2times
      misclassified as: Pseudevernia furfuracea: 2times
      misclassified as: Ganoderma oregonense: 2times
      misclassified as: Ganoderma tsugae: 2times
      misclassified as: Pleurotus ostreatus: 2times
      misclassified as: Gyromitra esculenta: 2times
      misclassified as: Pleurotus pulmonarius: 2times
      misclassified as: Daedaleopsis confragosa: 2times
      misclassified as: Laccaria ochropurpurea: 1times
      misclassified as: Coprinellus disseminatus: 1times
      misclassified as: Omphalotus olivascens: 1times
      misclassified as: Trametes betulina: 1times
      misclassified as: Trametes versicolor: 1times
      misclassified as: Trametes hirsuta: 1times
      misclassified as: Fomes fomentarius: 1times
      misclassified as: Platismatia glauca: 1times
      misclassified as: Agaricus xanthodermus: 1times
      misclassified as: Chondrostereum purpureum: 1times
      misclassified as: Evernia mesomorpha: 1times
      misclassified as: Entoloma abortivum: 1times
      misclassified as: Hericium erinaceus: 1times
      misclassified as: Urnula craterium: 1times
      misclassified as: Armillaria mellea: 1times
      misclassified as: Coprinopsis atramentaria: 1times
      misclassified as: Volvopluteus gloiocephalus: 1times

   Amanita pantherina:
      misclassified as: Amanita rubescens: 72times
      misclassified as: Amanita amerirubescens: 67times
      misclassified as: Amanita citrina: 52times
      misclassified as: Amanita brunnescens: 52times
      misclassified as: Amanita velosa: 33times
      misclassified as: Physcia adscendens: 30times
      misclassified as: Phaeophyscia orbicularis: 30times
      misclassified as: Hypogymnia physodes: 30times
      misclassified as: Amanita phalloides: 29times
      misclassified as: Parmelia sulcata: 28times
      misclassified as: Leucoagaricus americanus: 26times
      misclassified as: Amanita muscaria: 20times
      misclassified as: Leucoagaricus leucothites: 19times
      misclassified as: Amanita persicina: 19times
      misclassified as: Cerioporus squamosus: 19times
      misclassified as: Graphis scripta: 17times
      misclassified as: Volvopluteus gloiocephalus: 16times
      misclassified as: Laccaria ochropurpurea: 13times
      misclassified as: Chlorophyllum brunneum: 12times
      misclassified as: Macrolepiota procera: 11times
      misclassified as: Lactarius torminosus: 8times
      misclassified as: Pleurotus pulmonarius: 8times
      misclassified as: Verpa bohemica: 8times
      misclassified as: Evernia prunastri: 7times
      misclassified as: Lactarius deliciosus: 6times
      misclassified as: Chlorophyllum molybdites: 6times
      misclassified as: Paxillus involutus: 6times
      misclassified as: Tricholoma murrillianum: 6times
      misclassified as: Lactarius turpis: 5times
      misclassified as: Agaricus augustus: 5times
      misclassified as: Clitocybe nebularis: 5times
      misclassified as: Pleurotus ostreatus: 5times
      misclassified as: Boletus reticulatus: 4times
      misclassified as: Amanita calyptroderma: 4times
      misclassified as: Psilocybe cubensis: 3times
      misclassified as: Amanita augusta: 3times
      misclassified as: Boletus edulis: 3times
      misclassified as: Stropharia ambigua: 3times
      misclassified as: Clitocybe nuda: 3times
      misclassified as: Boletus pallidus: 2times
      misclassified as: Coprinus comatus: 2times
      misclassified as: Suillus luteus: 2times
      misclassified as: Evernia mesomorpha: 2times
      misclassified as: Psathyrella candolleana: 2times
      misclassified as: Phallus impudicus: 2times
      misclassified as: Tricholomopsis rutilans: 2times
      misclassified as: Lepista nuda: 2times
      misclassified as: Calycina citrina: 1times
      misclassified as: Hygrophoropsis aurantiaca: 1times
      misclassified as: Coprinellus disseminatus: 1times
      misclassified as: Agaricus xanthodermus: 1times
      misclassified as: Cladonia fimbriata: 1times
      misclassified as: Suillus granulatus: 1times
      misclassified as: Bolbitius titubans: 1times
      misclassified as: Chondrostereum purpureum: 1times
      misclassified as: Vulpicida pinastri: 1times
      misclassified as: Grifola frondosa: 1times
      misclassified as: Xanthoria parietina: 1times

   Amanita persicina:
      misclassified as: Agaricus augustus: 98times
      misclassified as: Chlorophyllum molybdites: 67times
      misclassified as: Amanita rubescens: 52times
      misclassified as: Leucoagaricus americanus: 42times
      misclassified as: Agaricus xanthodermus: 33times
      misclassified as: Macrolepiota procera: 29times
      misclassified as: Amanita amerirubescens: 29times
      misclassified as: Phallus impudicus: 29times
      misclassified as: Chlorophyllum brunneum: 28times
      misclassified as: Amanita augusta: 28times
      misclassified as: Leucoagaricus leucothites: 21times
      misclassified as: Cerioporus squamosus: 20times
      misclassified as: Amanita velosa: 17times
      misclassified as: Tylopilus felleus: 17times
      misclassified as: Fomitopsis mounceae: 16times
      misclassified as: Amanita pantherina: 15times
      misclassified as: Leccinum aurantiacum: 15times
      misclassified as: Volvopluteus gloiocephalus: 12times
      misclassified as: Amanita brunnescens: 10times
      misclassified as: Amanita phalloides: 9times
      misclassified as: Amanita citrina: 9times
      misclassified as: Amanita flavoconia: 8times
      misclassified as: Amanita muscaria: 8times
      misclassified as: Amanita calyptroderma: 8times
      misclassified as: Coprinopsis atramentaria: 6times
      misclassified as: Tricholomopsis rutilans: 6times
      misclassified as: Leccinum scabrum: 5times
      misclassified as: Leccinum versipelle: 5times
      misclassified as: Retiboletus ornatipes: 5times
      misclassified as: Daedaleopsis confragosa: 4times
      misclassified as: Tricholoma murrillianum: 4times
      misclassified as: Leccinum albostipitatum: 4times
      misclassified as: Coprinus comatus: 4times
      misclassified as: Boletus pallidus: 4times
      misclassified as: Boletus reticulatus: 3times
      misclassified as: Merulius tremellosus: 3times
      misclassified as: Tylopilus rubrobrunneus: 2times
      misclassified as: Lycoperdon pyriforme: 2times
      misclassified as: Lycoperdon perlatum: 2times
      misclassified as: Cryptoporus volvatus: 2times
      misclassified as: Coprinellus micaceus: 2times
      misclassified as: Fomes fomentarius: 2times
      misclassified as: Boletus rex-veris: 2times
      misclassified as: Gloeophyllum sepiarium: 1times
      misclassified as: Phaeolus schweinitzii: 1times
      misclassified as: Verpa bohemica: 1times
      misclassified as: Boletus edulis: 1times
      misclassified as: Trametes betulina: 1times
      misclassified as: Pholiota squarrosa: 1times
      misclassified as: Cantharellus californicus: 1times
      misclassified as: Pseudohydnum gelatinosum: 1times
      misclassified as: Artomyces pyxidatus: 1times
      misclassified as: Sarcomyxa serotina: 1times
      misclassified as: Daedaleopsis tricolor: 1times
      misclassified as: Coprinopsis lagopus: 1times
      misclassified as: Fomitopsis betulina: 1times

   Amanita phalloides:
      misclassified as: Leucoagaricus leucothites: 22times
      misclassified as: Amanita brunnescens: 19times
      misclassified as: Volvopluteus gloiocephalus: 17times
      misclassified as: Amanita citrina: 16times
      misclassified as: Amanita velosa: 15times
      misclassified as: Amanita augusta: 11times
      misclassified as: Chlorophyllum molybdites: 10times
      misclassified as: Amanita calyptroderma: 9times
      misclassified as: Stropharia ambigua: 9times
      misclassified as: Amanita amerirubescens: 8times
      misclassified as: Agaricus xanthodermus: 7times
      misclassified as: Chlorophyllum brunneum: 7times
      misclassified as: Amanita rubescens: 6times
      misclassified as: Amanita flavoconia: 6times
      misclassified as: Leucoagaricus americanus: 6times
      misclassified as: Bolbitius titubans: 5times
      misclassified as: Amanita persicina: 5times
      misclassified as: Boletus reticulatus: 4times
      misclassified as: Clitocybe nuda: 4times
      misclassified as: Boletus edulis: 3times
      misclassified as: Tylopilus rubrobrunneus: 3times
      misclassified as: Agaricus augustus: 3times
      misclassified as: Gymnopilus luteofolius: 3times
      misclassified as: Boletus pallidus: 3times
      misclassified as: Clitocybe nebularis: 3times
      misclassified as: Tylopilus felleus: 2times
      misclassified as: Retiboletus ornatipes: 2times
      misclassified as: Suillus luteus: 2times
      misclassified as: Stropharia aeruginosa: 2times
      misclassified as: Leratiomyces ceres: 2times
      misclassified as: Paxillus involutus: 2times
      misclassified as: Psilocybe caerulescens: 2times
